id,propertyType,title,locationId,price,size,hasParking,roomNumber,bathNumber,hasSwimmingPool,hasTerrace,hasGarden,hasLift,isGoodCondition,isNeedsRenovating,isNewDevelopment,featureTags,heatingType,interiorExterior,floor,area_name
98159931,piso,dúplex en venta en calle de la bañeza,0-EU-ES-28-07-001-079-08,160000,45.0,0,2,2,0,0,0,1,1,0,0,[],Calefacción individual: Eléctrica,exterior,bajo,Fuencarral
97160081,piso,"dúplex en venta en urb. c/ azcona, guindalera",0-EU-ES-28-07-001-079-04,418000,85.0,0,1,1,0,0,0,1,1,0,0,[],no info,no info,planta 3ª,Barrio de Salamanca
96938312,piso,piso en venta en cuesta de san vicente,0-EU-ES-28-07-001-079-09,251000,50.0,0,1,1,0,0,0,1,1,0,0,['Apartamento'],Calefacción individual: Bomba de frío/calor,interior,planta 5ª,Moncloa
95383987,chalet,casa o chalet independiente en venta en calle boiro,0-EU-ES-28-07-001-079-21,650000,357.0,0,5,2,0,0,0,0,1,0,0,['Lujo'],No dispone de calefacción,does not apply,does not apply,Barajas
81631840,piso,"piso en venta en calle san maximiliano, 13",0-EU-ES-28-07-001-079-15,204000,64.0,0,2,1,0,1,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 4ª,Ciudad Lineal
97608395,piso,piso en venta en calle de martínez de la riva,0-EU-ES-28-07-001-079-13,164000,74.0,0,2,2,0,0,0,1,1,0,0,[],No dispone de calefacción,exterior,planta 2ª,Puente de Vallecas
98356534,piso,"piso en venta en calle de embajadores, 65",0-EU-ES-28-07-001-079-02,399700,89.0,0,3,1,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 4ª,Arganzuela
98407815,piso,piso en venta en avenida de la albufera,0-EU-ES-28-07-001-079-13,199900,90.0,0,3,1,0,1,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Puente de Vallecas
97891325,piso,"piso en venta en calle de domingo párraga, 4",0-EU-ES-28-07-001-079-17,119000,76.0,0,3,1,0,0,0,1,0,1,0,[],No dispone de calefacción,interior,planta 4ª,Villaverde
98196640,piso,"piso en venta en calle del arroyo de la media legua, 29",0-EU-ES-28-07-001-079-14,389000,104.0,0,3,2,0,1,0,1,1,0,0,[],Calefacción central,exterior,planta 10ª,Moratalaz
98148730,piso,piso en venta en calle de tudescos,0-EU-ES-28-07-001-079-01,859000,159.0,0,5,5,0,0,0,1,1,0,0,[],no info,exterior,no info,Centro
97805651,piso,"piso en venta en calle de las minas, 14",0-EU-ES-28-07-001-079-01,189450,41.0,0,1,1,0,0,0,0,1,0,0,['Apartamento'],Calefacción individual: Bomba de frío/calor,interior,planta 1ª,Centro
98238992,piso,piso en venta en calle salobreña,0-EU-ES-28-07-001-079-12,196000,117.0,0,4,2,0,1,0,0,1,0,0,[],no info,no info,planta 2ª,Usera
96931638,piso,"piso en venta en calle del noviciado, 10",0-EU-ES-28-07-001-079-01,347000,130.0,0,2,1,0,1,0,0,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,planta 3ª,Centro
96693529,piso,"piso en venta en calle sepúlveda, 121",0-EU-ES-28-07-001-079-10,165000,90.0,0,2,2,0,0,0,1,1,0,0,[],no info,exterior,bajo,Latina
98430528,piso,piso en venta en calle del áncora,0-EU-ES-28-07-001-079-02,189000,44.0,0,1,1,0,0,0,0,1,0,0,['Apartamento'],Calefacción individual: Eléctrica,interior,planta 2ª,Arganzuela
98426399,piso,piso en venta en avenida pablo neruda,0-EU-ES-28-07-001-079-13,140000,45.0,0,1,1,0,0,0,0,1,0,0,[],Calefacción individual: Eléctrica,exterior,bajo,Puente de Vallecas
97512777,piso,piso en venta en padre oltra,0-EU-ES-28-07-001-079-11,165000,61.0,0,3,1,0,1,0,0,0,1,0,[],Calefacción individual,exterior,bajo,Carabanchel
97636307,piso,piso en venta en castellana,0-EU-ES-28-07-001-079-04,7500000,565.0,1,5,5,0,1,0,1,1,0,0,['Lujo'],Calefacción individual,exterior,planta 5ª,Barrio de Salamanca
98375472,piso,"ático en venta en calle de lombía, 7",0-EU-ES-28-07-001-079-04,550000,70.0,0,1,1,0,0,1,1,1,0,0,[],no info,exterior,planta 6ª,Barrio de Salamanca
98232638,piso,"piso en venta en calle luis villa, 6",0-EU-ES-28-07-001-079-04,395000,78.0,0,2,2,0,1,0,1,1,0,0,[],Calefacción individual: Gas natural,interior,planta 3ª,Barrio de Salamanca
98447956,piso,piso en venta en calle de cartagena,0-EU-ES-28-07-001-079-04,648000,144.0,0,4,2,0,1,0,1,1,0,0,[],no info,exterior,planta 3ª,Barrio de Salamanca
98113961,piso,"piso en venta en calle de ponzano, 16",0-EU-ES-28-07-001-079-07,569000,94.0,0,2,2,0,0,0,0,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 1ª,Chamberí
92679327,piso,piso en venta en el viso,0-EU-ES-28-07-001-079-05,1490000,222.0,0,5,3,0,0,1,1,0,1,0,[],Calefacción central: Gas,exterior,planta 1ª,Chamartín
98147098,piso,piso en venta en calle de montesa,0-EU-ES-28-07-001-079-04,649000,70.0,0,2,2,0,1,0,1,1,0,0,['Lujo'],no info,exterior,planta 4ª,Barrio de Salamanca
98214065,piso,"piso en venta en calle de san vicente ferrer, 25",0-EU-ES-28-07-001-079-01,275000,50.0,0,1,1,0,0,0,1,1,0,0,[],Calefacción individual,exterior,planta 5ª,Centro
88544986,piso,"piso en venta en urb. calle palencia, cuatro caminos",0-EU-ES-28-07-001-079-06,160000,52.0,0,2,1,0,0,0,0,1,0,0,[],no info,no info,no info,Tetuán
97738851,piso,"piso en venta en calle josé antonio fernández ordóñez, 38",0-EU-ES-28-07-001-079-16,800000,182.0,1,4,3,1,1,0,1,0,0,1,['Lujo'],no info,exterior,planta 7ª,Hortaleza
98351501,piso,piso en venta en calle doctor esquerdo,0-EU-ES-28-07-001-079-03,700000,165.0,0,4,3,0,0,0,1,0,1,0,[],Calefacción central,exterior,planta 1ª,Retiro
98023063,piso,"piso en venta en calle humanes, 4",0-EU-ES-28-07-001-079-13,201000,90.0,0,3,1,0,1,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 4ª,Puente de Vallecas
97018571,piso,piso en venta en calle de haendel,0-EU-ES-28-07-001-079-16,399000,113.0,1,4,2,0,0,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 1ª,Hortaleza
97608091,piso,piso en venta en calle de rosa de silva,0-EU-ES-28-07-001-079-06,230000,64.0,0,3,1,0,0,0,0,0,1,0,[],Calefacción individual,interior,planta 4ª,Tetuán
97429285,piso,piso en venta en paseo de los jesuitas,0-EU-ES-28-07-001-079-10,229000,83.0,0,3,1,0,1,0,0,1,0,0,[],Calefacción individual,exterior,planta 3ª,Latina
97162319,piso,"piso en venta en calle arturo soria, 198",0-EU-ES-28-07-001-079-15,950000,120.0,1,3,2,1,1,0,1,0,0,1,[],no info,exterior,planta 1ª,Ciudad Lineal
97435976,piso,piso en venta en hermosilla,0-EU-ES-28-07-001-079-04,265000,104.0,0,3,1,0,0,0,1,1,0,0,[],No dispone de calefacción,exterior,bajo,Barrio de Salamanca
97461598,piso,piso en venta en calle andrés antón y josé barbastre s/n,0-EU-ES-28-07-001-079-15,376992,124.0,0,2,2,0,1,0,1,0,0,1,[],no info,exterior,planta 1ª,Ciudad Lineal
95448357,piso,"piso en venta en calle montes de barbanza, 19",0-EU-ES-28-07-001-079-18,145990,44.0,0,1,1,0,0,0,1,0,0,1,['Apartamento'],no info,exterior,planta 2ª,Villa de Vallecas
97892403,piso,"piso en venta en calle cerro del campo, 31",0-EU-ES-28-07-001-079-19,308000,95.0,1,3,2,0,1,0,1,0,0,1,[],no info,exterior,planta 2ª,Vicálvaro
98138653,piso,"piso en venta en calle de los dos amigos, 3",0-EU-ES-28-07-001-079-01,599999,70.0,1,2,1,0,1,0,1,1,0,0,['Lujo'],Calefacción central: Gas,exterior,planta 3ª,Centro
96638129,piso,piso en venta en calle ventura de la vega,0-EU-ES-28-07-001-079-01,699000,132.0,0,4,2,0,0,0,0,0,1,0,[],Calefacción individual: Gas natural,exterior,planta 1ª,Centro
97431610,piso,piso en venta en calle castillo de manzanares,0-EU-ES-28-07-001-079-20,130600,47.0,0,2,1,0,0,0,0,1,0,0,[],no info,no info,no info,San Blas
97147341,piso,"piso en venta en calle de sáhara, 16",0-EU-ES-28-07-001-079-17,126700,69.0,0,2,1,0,0,0,1,1,0,0,[],Calefacción individual,exterior,planta 3ª,Villaverde
98062294,piso,piso en venta en plaza bami,0-EU-ES-28-07-001-079-15,272000,81.0,0,3,1,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Ciudad Lineal
97956245,piso,piso en venta en calle marqués de lema,0-EU-ES-28-07-001-079-07,341000,70.0,0,2,1,0,0,0,1,1,0,0,[],Calefacción central: Gas,exterior,planta 4ª,Chamberí
94441696,piso,piso en venta en castellana,0-EU-ES-28-07-001-079-04,4500000,434.0,1,4,4,0,0,0,1,1,0,0,[],no info,exterior,planta 4ª,Barrio de Salamanca
98098129,piso,piso en venta en sol,0-EU-ES-28-07-001-079-01,425000,49.0,0,2,1,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 5ª,Centro
89457138,piso,piso en venta en calle de la gavia seca,0-EU-ES-28-07-001-079-18,97100,56.0,0,3,1,0,0,0,0,1,0,0,[],Calefacción individual,no info,no info,Villa de Vallecas
98240125,piso,piso en venta en calle eloy gonzalo,0-EU-ES-28-07-001-079-07,205000,38.0,0,1,1,0,0,0,1,1,0,0,[],Calefacción individual,interior,planta 2ª,Chamberí
98320485,piso,"piso en venta en salitre, 38",0-EU-ES-28-07-001-079-01,195700,50.0,0,3,1,0,0,0,0,1,0,0,[],Calefacción individual,exterior,planta 1ª,Centro
97838647,piso,"estudio en venta en hortaleza, 9",0-EU-ES-28-07-001-079-01,300000,70.0,0,0,1,0,0,0,1,1,0,0,[],Calefacción individual,exterior,planta 4ª,Centro
91774014,piso,ático en venta en almagro,0-EU-ES-28-07-001-079-07,2300000,335.0,1,4,3,1,1,0,1,1,0,0,['Lujo'],Calefacción central,exterior,planta 6ª,Chamberí
89839855,piso,piso en venta en ciudad universitaria,0-EU-ES-28-07-001-079-09,1058000,225.0,1,5,4,0,1,1,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 1ª,Moncloa
97662378,piso,"piso en venta en urb. c/ concepción de la oliva, butarque",0-EU-ES-28-07-001-079-17,118000,55.0,0,3,1,0,0,0,0,1,0,0,[],no info,no info,planta 4ª,Villaverde
96128727,piso,"piso en venta en calle de la pañería, 9",0-EU-ES-28-07-001-079-20,129000,58.0,0,2,1,0,0,0,0,1,0,0,[],No dispone de calefacción,exterior,planta 1ª,San Blas
98418181,piso,piso en venta en calle marina vega,0-EU-ES-28-07-001-079-12,152000,52.0,0,2,1,0,0,0,0,1,0,0,[],Calefacción individual,exterior,planta 2ª,Usera
96378944,piso,"piso en venta en calle málaga, 6",0-EU-ES-28-07-001-079-07,1184500,194.0,0,4,3,0,0,0,1,1,0,0,['Lujo'],Calefacción central,exterior,planta 2ª,Chamberí
97819340,piso,"estudio en venta en calle miguel yuste, 27 -29",0-EU-ES-28-07-001-079-20,225000,55.0,0,0,2,0,0,1,1,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,planta 2ª,San Blas
98236943,piso,piso en venta en camino de la zarzuela,0-EU-ES-28-07-001-079-09,785000,152.0,1,3,2,0,1,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 2ª,Moncloa
98116449,piso,piso en venta en calle de trefacio,0-EU-ES-28-07-001-079-16,287000,95.0,0,3,2,0,1,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,bajo,Hortaleza
96946743,piso,"piso en venta en alcalde sáinz de baranda, 63",0-EU-ES-28-07-001-079-03,535000,120.0,0,3,2,0,0,0,1,0,1,0,[],Calefacción individual: Gas natural,interior,planta 6ª,Retiro
97408811,piso,piso en venta en lavapiés-embajadores,0-EU-ES-28-07-001-079-01,590000,140.0,0,2,2,0,0,0,0,1,0,0,[],Calefacción individual,exterior,no info,Centro
96049989,piso,piso en venta en castellana,0-EU-ES-28-07-001-079-04,1550000,180.0,0,3,3,0,0,0,1,1,0,0,['Lujo'],no info,exterior,planta 1ª,Barrio de Salamanca
97110188,piso,ático en venta en valdemarín,0-EU-ES-28-07-001-079-09,1375000,205.0,1,5,3,1,1,0,1,1,0,0,[],Calefacción individual,exterior,planta 2ª,Moncloa
97672570,piso,"piso en venta en calle de albadalejo, 46",0-EU-ES-28-07-001-079-20,360000,85.0,1,2,2,1,0,1,1,1,0,0,[],no info,exterior,planta 3ª,San Blas
88698186,piso,piso en venta en calle amadeo gómez,0-EU-ES-28-07-001-079-08,1264100,465.0,0,7,5,0,0,0,0,1,0,0,[],no info,no info,no info,Fuencarral
95754319,piso,"piso en venta en calle tumaco, 8",0-EU-ES-28-07-001-079-20,650000,105.0,1,2,2,1,1,1,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 1ª,San Blas
97015339,piso,piso en venta en almagro,0-EU-ES-28-07-001-079-07,1750000,300.0,1,5,4,0,1,0,1,0,1,0,[],no info,exterior,planta 5ª,Chamberí
96201795,piso,piso en venta en plaza de arteijo,0-EU-ES-28-07-001-079-08,117000,35.0,0,1,1,0,0,0,0,0,1,0,[],No dispone de calefacción,exterior,bajo,Fuencarral
98507730,piso,piso en venta en calle de pío felipe,0-EU-ES-28-07-001-079-13,109000,66.0,0,2,1,0,0,0,0,0,1,0,[],No dispone de calefacción,exterior,bajo,Puente de Vallecas
97707574,chalet,"casa o chalet en venta en calle de la cooperación, 17",0-EU-ES-28-07-001-079-11,450000,222.0,0,5,3,0,0,0,0,0,1,0,[],no info,does not apply,does not apply,Carabanchel
97613153,piso,"piso en venta en avenida de la ciudad de barcelona, 77",0-EU-ES-28-07-001-079-03,250000,45.0,0,1,1,0,0,0,0,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,planta 3ª,Retiro
98377969,piso,piso en venta en canillas,0-EU-ES-28-07-001-079-16,257000,67.0,0,2,1,0,0,0,1,1,0,0,[],no info,exterior,bajo,Hortaleza
97105801,piso,piso en venta en calle del espinar,0-EU-ES-28-07-001-079-11,141000,60.0,0,3,1,0,0,0,0,0,1,0,[],No dispone de calefacción,no info,planta 1ª,Carabanchel
97966087,piso,piso en venta en calle san pablo,0-EU-ES-28-07-001-079-10,171000,77.0,0,3,1,0,1,0,1,1,0,0,[],no info,exterior,no info,Latina
96866374,piso,piso en venta en recoletos,0-EU-ES-28-07-001-079-04,4550000,420.0,0,4,4,0,0,0,1,0,1,0,[],Calefacción individual,exterior,planta 3ª,Barrio de Salamanca
98416305,piso,"piso en venta en calle de cándido mateos, 16",0-EU-ES-28-07-001-079-08,440000,107.0,0,4,2,0,1,0,1,1,0,0,[],No dispone de calefacción,exterior,planta 1ª,Fuencarral
96581959,piso,"ático en venta en madera, 32",0-EU-ES-28-07-001-079-01,198000,30.0,0,0,1,0,0,0,0,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,planta 4ª,Centro
97202432,piso,piso en venta en calle de donoso cortés,0-EU-ES-28-07-001-079-07,340000,57.0,0,2,1,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,entreplanta,Chamberí
90991250,piso,"piso en venta en calle de embajadores, 135",0-EU-ES-28-07-001-079-02,360000,105.0,0,4,2,0,0,0,1,0,1,0,[],Calefacción central: Gas,exterior,planta 1ª,Arganzuela
95897505,piso,"piso en venta en calle de villajimena, 77",0-EU-ES-28-07-001-079-19,238000,75.0,1,3,1,0,1,0,1,1,0,0,[],no info,exterior,planta 4ª,Vicálvaro
98177050,piso,"piso en venta en calle de jorge juan, 86",0-EU-ES-28-07-001-079-04,625000,133.0,0,2,2,0,0,0,1,1,0,0,[],no info,exterior,planta 2ª,Barrio de Salamanca
98042237,chalet,"chalet adosado en venta en calle academos, 3 b",0-EU-ES-28-07-001-079-16,850000,257.0,1,3,5,0,1,0,0,1,0,0,[],no info,does not apply,does not apply,Hortaleza
93942712,piso,"piso en venta en calle convenio, 31",0-EU-ES-28-07-001-079-13,219000,78.0,0,2,1,0,0,0,1,0,0,1,[],no info,exterior,bajo,Puente de Vallecas
97783905,piso,piso en venta en almagro,0-EU-ES-28-07-001-079-07,639000,208.0,0,5,3,0,1,0,1,1,0,0,[],Calefacción central,exterior,planta 3ª,Chamberí
91263821,chalet,casa o chalet independiente en venta en mirasierra,0-EU-ES-28-07-001-079-08,738000,148.0,0,3,2,1,0,1,0,1,0,0,[],Calefacción individual: Gas natural,does not apply,does not apply,Fuencarral
98215710,piso,piso en venta en la paz,0-EU-ES-28-07-001-079-08,610000,160.0,0,4,3,1,1,1,1,1,0,0,[],Calefacción central: Gas,exterior,planta 1ª,Fuencarral
97031565,piso,piso en venta en ciudad universitaria,0-EU-ES-28-07-001-079-09,675000,125.0,0,3,2,0,0,0,1,1,0,0,[],Calefacción central: Gas,exterior,no info,Moncloa
97900788,piso,"piso en venta en calle del león, 32",0-EU-ES-28-07-001-079-01,269000,52.0,0,1,1,0,0,0,1,1,0,0,[],no info,interior,planta 6ª,Centro
98467195,piso,"piso en venta en candido mateos, 16",0-EU-ES-28-07-001-079-08,440000,100.0,0,4,2,0,1,1,1,1,0,0,[],Calefacción individual,exterior,planta 2ª,Fuencarral
98233246,piso,piso en venta en recoletos,0-EU-ES-28-07-001-079-04,4450000,530.0,0,8,2,0,0,0,1,0,1,0,[],Calefacción central,exterior,planta 2ª,Barrio de Salamanca
97676429,piso,"piso en venta en galileo, 84",0-EU-ES-28-07-001-079-07,430000,78.0,0,2,1,0,0,0,1,1,0,0,[],Calefacción individual: Gas,exterior,planta 1ª,Chamberí
97152873,piso,"dúplex en venta en calle del amor de dios, 13",0-EU-ES-28-07-001-079-01,328000,106.0,0,2,2,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,interior,bajo,Centro
97729113,piso,ático en venta en calle de pastora imperio,0-EU-ES-28-07-001-079-05,1147000,280.0,1,4,3,1,1,1,1,1,0,0,['Lujo'],Calefacción individual,exterior,planta 14ª,Chamartín
95895781,piso,piso en venta en palomas,0-EU-ES-28-07-001-079-16,740000,227.0,1,4,3,1,1,0,1,1,0,0,[],Calefacción central: Gas,exterior,no info,Hortaleza
98250682,piso,piso en venta en calle de maría de molina,0-EU-ES-28-07-001-079-05,2400000,354.0,0,4,5,0,1,0,1,1,0,0,['Lujo'],Calefacción central,exterior,planta 3ª,Chamartín
97966785,piso,"piso en venta en calle soldado josé maría rey, 1",0-EU-ES-28-07-001-079-11,169900,80.0,0,1,1,0,0,0,1,1,0,0,[],Calefacción individual,exterior,planta 1ª,Carabanchel
93942687,piso,"ático en venta en calle convenio, 31",0-EU-ES-28-07-001-079-13,240000,44.0,0,0,1,0,1,0,1,0,0,1,[],no info,exterior,no info,Puente de Vallecas
92095105,piso,piso en venta en bellas vistas,0-EU-ES-28-07-001-079-06,250000,100.0,0,4,1,0,0,0,0,1,0,0,[],no info,no info,no info,Tetuán
98212432,piso,piso en venta en calle del arenal,0-EU-ES-28-07-001-079-01,585000,105.0,1,4,1,0,1,0,1,1,0,0,[],Calefacción individual: Gas natural,interior,planta 5ª,Centro
97182247,piso,piso en venta en calle witerico,0-EU-ES-28-07-001-079-11,315000,122.0,1,3,2,1,0,1,1,1,0,0,[],no info,exterior,planta 2ª,Carabanchel
98294936,piso,piso en venta en calle del cerro minguete,0-EU-ES-28-07-001-079-08,535000,105.0,1,3,2,1,0,1,1,1,0,0,[],Calefacción individual: Eléctrica,exterior,planta 2ª,Fuencarral
97280776,piso,piso en venta en calle del monte esquinza,0-EU-ES-28-07-001-079-07,1690000,220.0,1,3,3,0,0,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 3ª,Chamberí
96821166,piso,ático en venta en jerónimos,0-EU-ES-28-07-001-079-03,2500000,280.0,0,4,4,0,1,0,1,1,0,0,['Lujo'],Calefacción central: Gas,exterior,planta 4ª,Retiro
98347213,piso,piso en venta en calle de las fraguas,0-EU-ES-28-07-001-079-21,182000,45.0,0,1,1,0,0,0,1,1,0,0,['Apartamento'],Calefacción individual,exterior,planta 1ª,Barajas
98287581,piso,piso en venta en rejas,0-EU-ES-28-07-001-079-20,305000,93.0,1,2,2,1,0,0,1,1,0,0,[],Calefacción individual,exterior,planta 4ª,San Blas
97681257,chalet,chalet adosado en venta en orcasitas,0-EU-ES-28-07-001-079-12,189000,85.0,0,3,2,0,0,0,0,0,1,0,[],Calefacción individual,does not apply,does not apply,Usera
97481822,piso,"piso en venta en urb. tu propiedad por menos de un alquiler!, comillas",0-EU-ES-28-07-001-079-11,155000,45.0,0,1,1,0,0,0,0,1,0,0,['Apartamento'],Calefacción individual: Gas natural,exterior,bajo,Carabanchel
97546882,piso,"piso en venta en cadete julio llompart, 28",0-EU-ES-28-07-001-079-11,150000,67.0,0,3,1,0,1,0,0,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 1ª,Carabanchel
98487086,piso,"piso en venta en calle sauzal, 4",0-EU-ES-28-07-001-079-15,135000,57.0,0,2,1,0,0,0,0,1,0,0,[],No dispone de calefacción,exterior,planta 2ª,Ciudad Lineal
96408092,piso,piso en venta en calle ramón gomez de la serna,0-EU-ES-28-07-001-079-08,477750,147.0,0,4,2,0,0,0,0,1,0,0,[],no info,no info,no info,Fuencarral
97032302,piso,piso en venta en calle de joaquín ibarra,0-EU-ES-28-07-001-079-21,166000,50.0,0,1,1,0,0,1,0,0,1,0,[],No dispone de calefacción,exterior,no info,Barajas
98228604,piso,"piso en venta en calle de rodríguez san pedro, 30",0-EU-ES-28-07-001-079-07,319000,55.0,0,1,1,0,0,0,1,1,0,0,['Apartamento'],no info,interior,planta 2ª,Chamberí
85510674,piso,"piso en venta en calle de nuestra señora de la luz, 120",0-EU-ES-28-07-001-079-10,363000,122.0,1,3,2,0,0,1,1,1,0,0,[],no info,exterior,planta 8ª,Latina
98362115,piso,piso en venta en calle del pez,0-EU-ES-28-07-001-079-01,859000,99.0,0,3,3,0,0,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 4ª,Centro
91505337,piso,"piso en venta en calle de la colegiata, 19",0-EU-ES-28-07-001-079-01,760000,106.0,0,3,2,0,1,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Centro
98190783,piso,piso en venta en orcasitas,0-EU-ES-28-07-001-079-12,159000,109.0,0,3,2,0,1,0,1,1,0,0,[],Calefacción individual,exterior,planta 8ª,Usera
95189125,piso,piso en venta en calle de sáhara,0-EU-ES-28-07-001-079-17,126700,70.0,0,2,1,0,0,0,0,1,0,0,[],no info,no info,no info,Villaverde
97572232,piso,piso en venta en calle corbeta,0-EU-ES-28-07-001-079-21,365000,89.0,0,3,2,0,0,1,1,1,0,0,[],Calefacción central: Gas,exterior,bajo,Barajas
98429396,piso,piso en venta en calle del poeta joan maragall,0-EU-ES-28-07-001-079-06,585000,102.0,1,3,2,0,0,0,1,0,1,0,[],Calefacción central,exterior,planta 11ª,Tetuán
95987549,piso,ático en venta en francisco javier saenz de oiza,0-EU-ES-28-07-001-079-16,860000,203.0,1,2,2,1,1,1,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 8ª,Hortaleza
98505757,piso,piso en venta en arapiles,0-EU-ES-28-07-001-079-07,283000,60.0,0,3,1,0,0,0,1,1,0,0,[],no info,interior,planta 1ª,Chamberí
98177097,piso,piso en venta en calle panizo s/n,0-EU-ES-28-07-001-079-06,213500,73.0,1,1,1,0,0,0,1,0,1,0,[],no info,interior,no info,Tetuán
93971696,piso,"piso en venta en calle gerardo cordón, 42",0-EU-ES-28-07-001-079-15,190000,74.0,0,1,1,0,0,0,1,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,bajo,Ciudad Lineal
98434845,piso,piso en venta en villaverde alto,0-EU-ES-28-07-001-079-17,116500,70.0,0,3,1,0,1,0,0,1,0,0,[],no info,interior,planta 2ª,Villaverde
84266180,chalet,"casa o chalet independiente en venta en urb. la florida, el plantío",0-EU-ES-28-07-001-079-09,3500000,2400.0,0,11,14,1,1,1,0,1,0,0,['Lujo'],no info,does not apply,does not apply,Moncloa
97892410,piso,"piso en venta en calle cerro del campo, 31",0-EU-ES-28-07-001-079-19,316000,95.0,1,3,2,0,1,0,1,0,0,1,[],no info,exterior,planta 7ª,Vicálvaro
96243576,piso,"piso en venta en calle fuente del saz, 7",0-EU-ES-28-07-001-079-05,320000,69.0,0,1,1,0,0,0,1,0,1,0,[],Calefacción individual: Eléctrica,interior,entreplanta,Chamartín
97264478,piso,"piso en venta en calle del conde de vilches, 23",0-EU-ES-28-07-001-079-04,175000,35.0,1,1,1,0,0,0,1,1,0,0,[],Calefacción individual: Bomba de frío/calor,interior,planta 2ª,Barrio de Salamanca
97675044,piso,"ático en venta en calle isla de zanzibar, 59",0-EU-ES-28-07-001-079-08,715000,160.0,1,3,3,1,1,1,1,0,0,1,['Lujo'],no info,exterior,no info,Fuencarral
94682850,piso,piso en venta en calle de la magdalena,0-EU-ES-28-07-001-079-01,680000,105.0,0,2,2,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 3ª,Centro
88753447,piso,piso en venta en paseo de los jesuitas,0-EU-ES-28-07-001-079-10,184000,61.0,0,1,1,0,0,0,1,1,0,0,[],no info,no info,bajo,Latina
96945651,piso,estudio en venta en sol,0-EU-ES-28-07-001-079-01,165000,23.0,0,0,1,0,0,0,1,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,planta 1ª,Centro
96013986,chalet,casa o chalet independiente en venta en calle laguna grande,0-EU-ES-28-07-001-079-08,1600000,826.0,0,6,3,0,0,1,0,1,0,0,['Lujo'],No dispone de calefacción,does not apply,does not apply,Fuencarral
37549862,piso,piso en venta en costillares,0-EU-ES-28-07-001-079-15,465000,91.0,1,2,2,1,0,1,1,1,0,0,['Lujo'],no info,exterior,planta 1ª,Ciudad Lineal
95179273,piso,piso en venta en calle américo castro,0-EU-ES-28-07-001-079-16,420000,84.0,1,2,2,1,0,1,1,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,planta 2ª,Hortaleza
97007611,piso,piso en venta en ciudad jardín,0-EU-ES-28-07-001-079-05,295000,67.0,0,2,2,0,0,0,0,1,0,0,[],Calefacción central: Gas,exterior,planta 2ª,Chamartín
96401399,piso,piso en venta en campo de las naciones-corralejos,0-EU-ES-28-07-001-079-21,530000,132.0,1,3,2,1,0,1,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 3ª,Barajas
95840962,piso,piso en venta en calle de las marismas,0-EU-ES-28-07-001-079-13,199000,93.0,0,3,2,0,1,0,1,1,0,0,[],no info,exterior,planta 2ª,Puente de Vallecas
97988703,piso,piso en venta en quintana,0-EU-ES-28-07-001-079-15,299000,69.0,0,1,1,1,1,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 1ª,Ciudad Lineal
97924728,piso,piso en venta en julio palacios,0-EU-ES-28-07-001-079-08,700000,165.0,1,5,2,1,0,1,1,1,0,0,['Lujo'],Calefacción central,exterior,planta 6ª,Fuencarral
94767647,chalet,casa o chalet independiente en venta en conde orgaz-piovera,0-EU-ES-28-07-001-079-16,2200000,554.0,1,6,5,1,0,1,0,1,0,0,['Lujo\n\n\nVilla'],Calefacción individual: Gas natural,does not apply,does not apply,Hortaleza
98122016,piso,"piso en venta en camino de santiago, 45",0-EU-ES-28-07-001-079-08,645000,150.0,1,3,2,1,1,1,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 3ª,Fuencarral
